Cell.Potential (V)	Cell.Current (A)
0.494227	0.00012
0.494972	0.000122
0.496033	0.000125
0.49707	0.000128
0.49788	0.000137
0.499135	0.000125
0.500091	0.000132
0.500966	0.000121
0.501833	0.000124
0.503129	0.000133
0.504044	0.000115
0.505073	0.000114
0.506069	0.000114
0.507317	0.000121
0.508256	0.000132
0.509123	0.00011
0.50999	0.000114
0.511197	0.000118
0.512104	0.000112
0.513109	0.000109
0.514145	0.000124
0.514972	0.000125
0.516251	0.000119
0.517142	0.000108
0.518066	0.000108
0.519087	0.000124
0.52031	0.000114
0.521257	0.000115
0.521962	0.000125
0.522886	0.000124
0.524368	0.000119
0.525194	0.00012
0.525923	0.000103
0.52696	0.000106
0.528232	0.000116
0.529228	0.000111
0.529982	9.506716E-005
0.530986	0.00011
0.531974	0.000107
0.533246	0.000114
0.534267	0.000114
0.534915	0.000113
0.535879	9.684749E-005
0.537191	0.000116
0.537993	0.00011
0.539151	0.000113
0.540018	0.000105
0.541379	0.000121
0.542213	0.000105
0.543153	0.000118
0.544052	0.000114
0.54504	0.000108
0.546085	0.000106
0.546919	0.000113
0.547932	0.000108
0.549163	0.000094177
0.550289	0.000101
0.551148	0.0001
0.552128	0.000104
0.55297	0.000108
0.554404	0.000107
0.555109	0.000119
0.556121	0.000108
0.556931	0.000108
0.558268	0.000112
0.559094	9.684749E-005
0.560099	0.000107
0.560973	9.328683E-005
0.562277	9.595733E-005
0.563112	8.260485E-005
0.56406	0.000108
0.56487	0.000102
0.566109	0.000104
0.567186	0.000105
0.568069	8.794584E-005
0.569138	9.595733E-005
0.570046	0.000113
0.571269	0.000108
0.572192	0.000107
0.573213	0.000106
0.57425	0.0001
0.575295	9.595733E-005
0.576242	0.000107
0.577142	8.972617E-005
0.578203	0.000105
0.579272	0.000117
0.580252	0.000109
0.5812	8.972617E-005
0.582034	0.000099518
0.58329	0.00011
0.584221	0.000104
0.584999	0.000105
0.58593	9.862782E-005
0.586935	8.527535E-005
0.588142	9.506716E-005
0.589017	9.862782E-005
0.589916	8.972617E-005
0.59092	7.993435E-005
0.592135	0.000094177
0.593059	8.794584E-005
0.593958	9.239667E-005
0.594873	7.904419E-005
0.596088	0.000088836
0.597012	0.000101
0.597935	8.082452E-005
0.598753	9.061634E-005
0.60009	9.684749E-005
0.601208	0.000113
0.601872	9.595733E-005
0.602868	8.972617E-005
0.603816	0.000083495
0.605177	9.328683E-005
0.605963	0.000078154
0.606886	0.000103
0.607834	8.438518E-005
0.609105	8.616551E-005
0.610021	8.082452E-005
0.611017	9.506716E-005
0.611835	0.000108
0.613115	9.773766E-005
0.614047	9.862782E-005
0.614986	0.000094177
0.615877	0.000083495
0.617019	8.527535E-005
0.618048	0.000088836
0.618915	9.061634E-005
0.61979	9.773766E-005
0.620851	0.000083495
0.622082	9.328683E-005
0.623103	0.000113
0.623953	9.239667E-005
0.624796	9.15065E-005
0.626011	8.438518E-005
0.626918	0.0001
0.627833	6.925237E-005
0.62887	9.328683E-005
0.630053	7.192287E-005
0.631219	8.972617E-005
0.632021	0.000078154
0.63305	9.595733E-005
0.634281	7.904419E-005
0.635124	7.637369E-005
0.63608	8.705568E-005
0.636995	7.10327E-005
0.638024	8.171468E-005
0.63919	8.705568E-005
0.639968	9.595733E-005
0.640948	8.616551E-005
0.641871	0.000078154
0.643127	9.595733E-005
0.643969	7.904419E-005
0.645079	8.616551E-005
0.645824	8.705568E-005
0.647169	8.527535E-005
0.647947	7.637369E-005
0.648983	0.000088836
0.650109	8.527535E-005
0.651316	8.438518E-005
0.652013	8.260485E-005
0.652953	8.616551E-005
0.653844	7.548353E-005
0.655391	0.000088836
0.65612	0.000101
0.656995	8.705568E-005
0.657967	8.705568E-005
0.658793	7.192287E-005
0.660121	8.794584E-005
0.661118	0.000094177
0.661911	0.000078154
0.662948	9.595733E-005
0.664196	9.15065E-005
0.66499	7.904419E-005
0.665986	8.438518E-005
0.666917	8.527535E-005
0.668141	6.925237E-005
0.669105	7.548353E-005
0.670004	7.10327E-005
0.67083	9.506716E-005
0.672199	8.616551E-005
0.67313	8.171468E-005
0.673859	8.171468E-005
0.67484	6.925237E-005
0.67599	7.993435E-005
0.677002	6.658188E-005
0.677958	8.527535E-005
0.679036	8.794584E-005
0.679935	5.946056E-005
0.681069	9.15065E-005
0.682057	0.000072813
0.682883	7.993435E-005
0.683888	8.616551E-005
0.685216	8.527535E-005
0.686034	0.000078154
0.686925	9.239667E-005
0.687938	0.000083495
0.689112	0.000083495
0.690052	7.459336E-005
0.691081	8.260485E-005
0.691899	7.37032E-005
0.692855	7.459336E-005
0.694216	8.171468E-005
0.695082	7.726386E-005
0.696079	7.459336E-005
0.696864	8.082452E-005
0.698015	6.569171E-005
0.699027	8.260485E-005
0.699951	7.726386E-005
0.700955	7.548353E-005
0.702113	7.726386E-005
0.702931	7.993435E-005
0.703904	7.192287E-005
0.704924	8.082452E-005
0.706269	8.438518E-005
0.707127	9.061634E-005
0.707889	6.480155E-005
0.708999	7.637369E-005
0.710173	8.527535E-005
0.711032	0.000072813
0.711971	7.548353E-005
0.712919	7.459336E-005
0.713988	7.993435E-005
0.715195	9.239667E-005
0.716062	7.548353E-005
0.71705	8.527535E-005
0.717836	7.637369E-005
0.719132	7.192287E-005
0.720112	7.637369E-005
0.721011	7.459336E-005
0.72204	7.10327E-005
0.723101	8.438518E-005
0.724162	7.10327E-005
0.72511	6.569171E-005
0.726017	7.10327E-005
0.727062	8.527535E-005
0.728124	0.000078154
0.72895	7.10327E-005
0.729881	0.000083495
0.730829	8.171468E-005
0.732206	7.637369E-005
0.733162	7.904419E-005
0.734134	8.616551E-005
0.734798	0.000067472
0.736102	0.000083495
0.736977	8.171468E-005
0.738079	0.000088836
0.739027	7.993435E-005
0.740128	7.459336E-005
0.741214	8.616551E-005
0.741918	0.000088836
0.742955	7.10327E-005
0.744186	0.000078154
0.745029	9.15065E-005
0.745888	7.014254E-005
0.746892	5.857039E-005
0.747694	6.836221E-005
0.749071	7.904419E-005
0.750067	6.658188E-005
0.751088	0.000072813
0.75206	9.15065E-005
0.752927	7.37032E-005
0.754134	7.192287E-005
0.754936	6.836221E-005
0.756005	0.000083495
0.757252	8.260485E-005
0.758192	7.192287E-005
0.759051	7.459336E-005
0.75999	7.726386E-005
0.761157	7.904419E-005
0.762185	7.10327E-005
0.763125	6.836221E-005
0.764057	7.014254E-005
0.76498	0.000083495
0.766325	7.637369E-005
0.767151	7.37032E-005
0.768066	6.658188E-005
0.768949	7.993435E-005
0.770342	0.000083495
0.771185	0.000067472
0.7721	7.637369E-005
0.772918	7.993435E-005
0.774287	0.000083495
0.775138	7.459336E-005
0.77615	0.000072813
0.777001	7.37032E-005
0.7782	0.000072813
0.779212	7.993435E-005
0.780119	7.37032E-005
0.781019	0.000083495
0.782396	8.527535E-005
0.782987	7.637369E-005
0.784153	7.726386E-005
0.78498	6.480155E-005
0.786146	6.480155E-005
0.787232	8.082452E-005
0.787969	6.836221E-005
0.788997	8.527535E-005
0.790099	7.548353E-005
0.79129	0.000083495
0.792027	8.260485E-005
0.793137	7.192287E-005
0.793914	6.836221E-005
0.795291	7.904419E-005
0.796126	0.000078154
0.797211	8.082452E-005
0.798159	7.192287E-005
0.799228	8.082452E-005
0.80033	0.000088836
0.801213	7.637369E-005
0.801974	7.726386E-005
0.802914	7.014254E-005
0.804275	9.239667E-005
0.805101	7.993435E-005
0.80617	6.836221E-005
0.807061	8.082452E-005
0.808341	6.925237E-005
0.809208	7.10327E-005
0.81005	7.014254E-005
0.811038	6.569171E-005
0.812229	7.192287E-005
0.813225	5.857039E-005
0.814076	0.000067472
0.814975	6.836221E-005
0.816206	0.000083495
0.817203	7.459336E-005
0.818191	9.15065E-005
0.819017	7.459336E-005
0.820046	8.438518E-005
0.821196	0.000083495
0.822039	7.637369E-005
0.822881	0.000083495
0.823902	7.014254E-005
0.825311	8.171468E-005
0.826056	6.925237E-005
0.827085	0.000067472
0.828025	8.082452E-005
0.829232	7.10327E-005
0.830301	9.15065E-005
0.831095	7.459336E-005
0.831945	6.836221E-005
0.833136	7.637369E-005
0.833979	7.993435E-005
0.835153	6.658188E-005
0.835939	6.658188E-005
0.837324	7.726386E-005
0.83832	8.171468E-005
0.839276	8.705568E-005
0.840159	0.000083495
0.841099	7.904419E-005
0.842289	8.794584E-005
0.843099	7.726386E-005
0.844177	7.37032E-005
0.845011	7.993435E-005
0.846275	7.37032E-005
0.847061	8.171468E-005
0.848114	6.569171E-005
0.849086	7.637369E-005
0.85026	7.192287E-005
0.851216	7.10327E-005
0.852002	6.569171E-005
0.853047	8.082452E-005
0.854124	9.328683E-005
0.855242	8.082452E-005
0.855971	0.000078154
0.857178	7.904419E-005
0.857964	6.569171E-005
0.859292	7.637369E-005
0.860296	7.014254E-005
0.86109	0.000067472
0.861908	6.925237E-005
0.863164	6.213105E-005
0.864193	7.548353E-005
0.865221	0.000088836
0.865983	7.726386E-005
0.867271	6.480155E-005
0.868251	6.836221E-005
0.869077	8.082452E-005
0.870009	7.459336E-005
0.871208	8.082452E-005
0.872163	8.438518E-005
0.8732	7.726386E-005
0.874027	7.10327E-005
0.875039	7.637369E-005
0.876319	0.000072813
0.877056	7.548353E-005
0.878255	7.548353E-005
0.878976	7.37032E-005
0.880401	0.000067472
0.881268	7.192287E-005
0.882111	7.726386E-005
0.882985	7.726386E-005
0.884144	6.480155E-005
0.885205	7.014254E-005
0.886072	7.37032E-005
0.887149	0.000078154
0.888437	7.459336E-005
0.889247	0.000088836
0.890057	7.993435E-005
0.891061	7.548353E-005
0.891847	6.391138E-005
0.893313	8.705568E-005
0.89414	8.082452E-005
0.895006	6.925237E-005
0.896067	7.014254E-005
0.897323	0.000078154
0.898263	7.904419E-005
0.899121	0.000072813
0.900166	7.637369E-005
0.901414	0.000067472
0.902102	7.192287E-005
0.903131	8.705568E-005
0.904103	0.000072813
0.905294	8.527535E-005
0.906217	7.726386E-005
0.907303	8.082452E-005
0.908064	7.37032E-005
0.909303	8.260485E-005
0.910146	9.595733E-005
0.911045	5.946056E-005
0.91226	7.637369E-005
0.912973	7.37032E-005
0.914212	6.391138E-005
0.915038	7.904419E-005
0.91614	8.705568E-005
0.917039	7.548353E-005
0.918246	6.925237E-005
0.919291	8.260485E-005
0.920255	6.836221E-005
0.921097	7.459336E-005
0.922215	0.000072813
0.923187	6.391138E-005
0.924022	6.035072E-005
0.924978	0.000083495
0.926087	8.082452E-005
0.926986	7.37032E-005
0.928274	9.328683E-005
0.928995	7.10327E-005
0.929862	7.548353E-005
0.931174	6.480155E-005
0.932106	6.658188E-005
0.932973	7.192287E-005
0.933969	7.192287E-005
0.935233	9.15065E-005
0.936221	7.637369E-005
0.936901	7.637369E-005
0.93797	8.972617E-005
0.939331	0.0001
0.940174	8.527535E-005
0.941	6.836221E-005
0.942134	0.000067472
0.943373	7.637369E-005
0.944248	6.569171E-005
0.945034	0.000078154
0.946014	6.836221E-005
0.94684	7.548353E-005
0.948412	8.705568E-005
0.949287	8.171468E-005
0.950089	7.37032E-005
0.951052	7.637369E-005
0.952227	6.658188E-005
0.953345	7.904419E-005
0.954009	9.506716E-005
0.954973	7.10327E-005
0.956123	9.239667E-005
0.957209	8.705568E-005
0.958084	7.904419E-005
0.959242	0.000078154
0.960092	8.171468E-005
0.961129	8.171468E-005
0.962061	7.37032E-005
0.963009	6.391138E-005
0.964045	6.836221E-005
0.965285	7.548353E-005
0.966232	7.904419E-005
0.96701	8.438518E-005
0.967893	8.616551E-005
0.969335	7.459336E-005
0.970161	7.548353E-005
0.971133	0.000078154
0.972024	0.000083495
0.973336	7.993435E-005
0.974074	9.15065E-005
0.975143	0.000078154
0.976163	8.438518E-005
0.977217	7.637369E-005
0.978132	7.904419E-005
0.979144	7.548353E-005
0.97989	6.925237E-005
0.981283	8.616551E-005
0.982271	9.061634E-005
0.983332	0.000072813
0.984207	7.37032E-005
0.984977	7.993435E-005
0.986321	8.438518E-005
0.987148	8.616551E-005
0.988095	6.124089E-005
0.988946	5.857039E-005
0.990112	6.124089E-005
0.99119	0.000072813
0.992081	8.260485E-005
0.992972	7.459336E-005
0.994308	8.171468E-005
0.995215	6.035072E-005
0.996123	7.548353E-005
0.996876	5.946056E-005
0.998245	8.705568E-005
0.999201	7.014254E-005
1.000043	6.836221E-005
1.001185	0.000078154
1.001833	7.37032E-005
1.003089	6.569171E-005
1.004369	8.616551E-005
1.004968	7.548353E-005
1.006086	8.616551E-005
1.007285	7.548353E-005
1.008087	7.192287E-005
1.009164	7.10327E-005
1.010128	8.260485E-005
1.011222	8.082452E-005
1.012242	0.000067472
1.013125	0.000072813
1.014073	7.637369E-005
1.015248	7.904419E-005
1.01626	6.925237E-005
1.017013	7.548353E-005
1.018285	7.993435E-005
1.018998	7.726386E-005
1.020254	8.171468E-005
1.021145	6.925237E-005
1.022141	7.192287E-005
1.023137	0.000078154
1.024393	7.192287E-005
1.025373	5.946056E-005
1.026256	8.794584E-005
1.027252	8.082452E-005
1.028435	7.459336E-005
1.029107	6.925237E-005
1.030095	6.302122E-005
1.031181	6.480155E-005
1.032218	6.658188E-005
1.033327	7.10327E-005
1.034089	6.124089E-005
1.035101	8.171468E-005
1.036122	6.480155E-005
1.037321	6.836221E-005
1.03822	5.857039E-005
1.039184	0.000067472
1.039905	6.124089E-005
1.041144	5.055891E-005
1.042165	5.411957E-005
1.043145	6.213105E-005
1.044052	6.391138E-005
1.045267	0.000067472
1.046191	6.302122E-005
1.047098	5.500973E-005
1.048216	5.768023E-005
1.049083	0.000072813
1.05016	6.925237E-005
1.051067	5.32294E-005
1.052128	5.857039E-005
1.053311	7.014254E-005
1.054372	0.000072813
1.054988	5.679006E-005
1.056049	7.192287E-005
1.056988	5.857039E-005
1.058195	5.32294E-005
1.059297	7.726386E-005
1.060034	0.000067472
1.060974	7.014254E-005
1.062156	5.500973E-005
1.063039	5.32294E-005
1.06419	6.302122E-005
1.065016	7.37032E-005
1.066417	5.768023E-005
1.067243	6.836221E-005
1.068321	0.000067472
1.069074	6.124089E-005
1.070233	5.946056E-005
1.071253	0.000072813
1.072136	6.925237E-005
1.073068	0.000072813
1.074015	5.679006E-005
1.075255	6.302122E-005
1.076138	6.124089E-005
1.077126	5.857039E-005
1.078114	5.055891E-005
1.079256	7.014254E-005
1.080204	5.857039E-005
1.08099	6.836221E-005
1.082051	6.302122E-005
1.083258	6.035072E-005
1.084076	0.000067472
1.084967	6.925237E-005
1.086028	6.213105E-005
1.087235	7.192287E-005
1.088393	4.877858E-005
1.08926	5.679006E-005
1.090143	6.836221E-005
1.091075	6.391138E-005
1.092492	5.679006E-005
1.093084	5.500973E-005
1.094169	6.035072E-005
1.095125	5.233924E-005
1.096299	7.10327E-005
1.097312	7.10327E-005
1.0983	6.925237E-005
1.099191	5.857039E-005
1.100325	6.480155E-005
1.101322	6.658188E-005
1.102172	6.569171E-005
1.103006	7.014254E-005
1.104254	5.768023E-005
1.105226	6.213105E-005
1.106287	6.035072E-005
1.10721	5.32294E-005
1.108085	5.144907E-005
1.10926	5.768023E-005
1.110353	6.569171E-005
1.111204	5.233924E-005
1.111892	6.391138E-005
1.113286	5.679006E-005
1.114047	5.144907E-005
1.115287	5.768023E-005
1.11608	5.768023E-005
1.117417	5.233924E-005
1.11817	6.569171E-005
1.119167	5.679006E-005
1.120098	5.500973E-005
1.121443	6.836221E-005
1.122131	4.521792E-005
1.123087	5.411957E-005
1.124027	5.411957E-005
1.125266	7.637369E-005
1.126335	5.857039E-005
1.127388	6.035072E-005
1.128255	5.32294E-005
1.128992	5.58999E-005
1.130345	5.32294E-005
1.131244	6.391138E-005
1.132281	6.480155E-005
1.13314	5.58999E-005
1.134517	5.411957E-005
1.135238	5.32294E-005
1.136169	5.58999E-005
1.137255	5.500973E-005
1.138243	4.521792E-005
1.139215	5.58999E-005
1.14026	5.411957E-005
1.140973	5.055891E-005
1.142431	5.857039E-005
1.143411	5.233924E-005
1.144229	0.000067472
1.145055	5.32294E-005
1.146019	4.521792E-005
1.147177	4.610808E-005
1.148125	6.302122E-005
1.149154	4.966874E-005
1.150126	6.391138E-005
1.151292	5.857039E-005
1.152281	5.679006E-005
1.153156	5.768023E-005
1.154225	4.966874E-005
1.155213	5.500973E-005
1.156153	6.035072E-005
1.157027	5.055891E-005
1.158113	4.432775E-005
1.159255	5.411957E-005
1.160033	5.500973E-005
1.161102	5.055891E-005
1.162155	5.857039E-005
1.163046	4.343759E-005
1.164245	4.521792E-005
1.165233	4.966874E-005
1.166059	4.877858E-005
1.167039	5.58999E-005
1.168165	5.32294E-005
1.169235	4.966874E-005
1.170166	4.788841E-005
1.171179	4.877858E-005
1.172426	5.411957E-005
1.173212	5.144907E-005
1.174297	5.32294E-005
1.175205	4.966874E-005
1.176387	4.165726E-005
1.177359	5.233924E-005
1.178356	5.500973E-005
1.179077	4.877858E-005
1.180121	4.699825E-005
1.181369	4.610808E-005
1.182228	4.877858E-005
1.183191	4.788841E-005
1.18418	4.699825E-005
1.185395	5.32294E-005
1.186221	4.610808E-005
1.187112	4.521792E-005
1.188197	4.432775E-005
1.189469	4.165726E-005
1.190514	4.076709E-005
1.191373	5.946056E-005
1.192256	5.055891E-005
1.19343	4.788841E-005
1.194346	5.500973E-005
1.195431	4.788841E-005
1.196112	4.966874E-005
1.19757	5.857039E-005
1.198234	4.788841E-005
1.199206	4.076709E-005
1.200283	4.521792E-005
1.201109	4.610808E-005
1.202349	5.679006E-005
1.203321	4.699825E-005
1.204098	4.521792E-005
1.20516	4.521792E-005
1.206407	4.521792E-005
1.207339	5.144907E-005
1.208157	4.966874E-005
1.209161	4.788841E-005
1.210303	4.076709E-005
1.211462	4.076709E-005
1.212264	3.720643E-005
1.213211	4.610808E-005
1.214378	4.699825E-005
1.215423	4.432775E-005
1.216306	5.768023E-005
1.217229	3.898676E-005
1.218193	4.254742E-005
1.219408	6.124089E-005
1.220307	4.432775E-005
1.22119	4.788841E-005
1.222178	5.233924E-005
1.223272	3.898676E-005
1.224325	5.233924E-005
1.225184	4.432775E-005
1.226196	4.343759E-005
1.227354	3.987693E-005
1.228286	3.720643E-005
1.229307	4.966874E-005
1.230173	3.987693E-005
1.231397	3.720643E-005
1.23236	3.186544E-005
1.233357	4.521792E-005
1.234264	3.987693E-005
1.23509	3.898676E-005
1.236451	4.966874E-005
1.237375	4.343759E-005
1.238087	3.987693E-005
1.239254	4.165726E-005
1.240404	5.32294E-005
1.241214	4.165726E-005
1.242389	3.987693E-005
1.243223	3.987693E-005
1.244317	3.364577E-005
1.245459	5.055891E-005
1.246317	3.898676E-005
1.247257	3.80966E-005
1.248545	5.32294E-005
1.249412	4.432775E-005
1.250214	3.631627E-005
1.251161	3.720643E-005
1.252117	4.343759E-005
1.253308	4.788841E-005
1.254158	4.432775E-005
1.25522	4.432775E-005
1.25603	3.275561E-005
1.257107	4.165726E-005
1.258298	4.343759E-005
1.259205	3.987693E-005
1.260145	4.254742E-005
1.261343	4.254742E-005
1.262105	3.898676E-005
1.263271	3.275561E-005
1.264025	3.987693E-005
1.265394	4.610808E-005
1.266301	3.987693E-005
1.267119	4.432775E-005
1.268083	4.254742E-005
1.269363	3.987693E-005
1.270294	4.254742E-005
1.271129	4.699825E-005
1.272279	4.165726E-005
1.273032	4.076709E-005
1.274344	3.275561E-005
1.275292	4.165726E-005
1.276062	3.720643E-005
1.277115	3.453594E-005
1.278314	3.453594E-005
1.27914	3.54261E-005
1.280241	3.364577E-005
1.281141	4.521792E-005
1.282348	3.987693E-005
1.283352	3.631627E-005
1.284146	3.364577E-005
1.285207	3.54261E-005
1.286365	3.364577E-005
1.287135	3.987693E-005
1.28822	4.343759E-005
1.289184	3.364577E-005
1.290027	3.720643E-005
1.291193	3.720643E-005
1.292238	3.898676E-005
1.293267	3.364577E-005
1.294231	4.076709E-005
1.295316	3.987693E-005
1.296175	4.254742E-005
1.297244	0.000029195
1.298038	3.453594E-005
1.299229	3.186544E-005
1.300322	3.54261E-005
1.301237	3.186544E-005
1.302137	3.987693E-005
1.303303	3.898676E-005
1.30421	3.186544E-005
1.305069	2.652445E-005
1.306041	3.453594E-005
1.307102	3.186544E-005
1.30822	3.54261E-005
1.309168	0.000029195
1.310172	3.364577E-005
1.311193	3.008511E-005
1.312327	3.364577E-005
1.313315	3.275561E-005
1.314263	0.000029195
1.315121	3.987693E-005
1.316507	3.364577E-005
1.317276	3.720643E-005
1.318345	3.364577E-005
1.319139	3.631627E-005
1.320379	3.987693E-005
1.321326	3.720643E-005
1.322177	3.720643E-005
1.323173	3.453594E-005
1.324072	0.000029195
1.325279	3.453594E-005
1.326292	3.54261E-005
1.327069	3.631627E-005
1.328082	3.364577E-005
1.329386	3.097528E-005
1.330382	3.631627E-005
1.331176	3.364577E-005
1.332059	3.987693E-005
1.333226	3.453594E-005
1.334109	3.097528E-005
1.335218	2.741462E-005
1.336288	3.364577E-005
1.337495	3.80966E-005
1.338345	3.364577E-005
1.339382	3.275561E-005
1.340289	3.364577E-005
1.341472	3.097528E-005
1.34242	3.453594E-005
1.343383	0.000023854
1.344185	2.652445E-005
1.345174	3.80966E-005
1.346283	2.741462E-005
1.347409	2.474412E-005
1.348292	3.54261E-005
1.349167	3.097528E-005
1.350423	0.000029195
1.351322	0.000029195
1.352148	3.453594E-005
1.352999	2.296379E-005
1.354416	3.453594E-005
1.355307	2.741462E-005
1.356206	2.296379E-005
1.357146	3.008511E-005
1.358442	3.631627E-005
1.359349	2.652445E-005
1.3602	2.830478E-005
1.36118	0.000029195
1.362152	3.275561E-005
1.363497	3.364577E-005
1.364412	3.54261E-005
1.365109	0.000029195
1.366186	0.000029195
1.367385	2.741462E-005
1.368422	3.097528E-005
1.369086	2.741462E-005
1.37022	3.453594E-005
1.371321	0.000029195
1.372269	2.118346E-005
1.373136	2.563429E-005
1.374238	2.741462E-005
1.375461	2.741462E-005
1.376417	3.275561E-005
1.377324	3.008511E-005
1.378263	2.563429E-005
1.379203	3.097528E-005
1.380394	2.741462E-005
1.381317	3.54261E-005
1.38233	3.008511E-005
1.383197	3.80966E-005
1.384355	3.097528E-005
1.385197	2.830478E-005
1.386242	3.364577E-005
1.386963	3.186544E-005
1.388243	2.741462E-005
1.389482	3.008511E-005
1.39039	0.000029195
1.391086	3.275561E-005
1.392228	2.474412E-005
1.393484	3.186544E-005
1.394302	3.453594E-005
1.395104	3.186544E-005
1.396117	3.364577E-005
1.397194	3.364577E-005
1.398247	2.741462E-005
1.399227	3.186544E-005
1.40024	2.02933E-005
1.401495	3.097528E-005
1.402184	2.118346E-005
1.403229	3.631627E-005
1.404144	2.296379E-005
1.405481	3.097528E-005
1.406274	2.207363E-005
1.407173	0.000023854
1.408275	2.830478E-005
1.409417	0.000023854
1.410373	3.186544E-005
1.411191	2.830478E-005
1.412171	2.296379E-005
1.413427	3.008511E-005
1.414318	2.830478E-005
1.415347	3.097528E-005
1.416157	3.008511E-005
1.417283	0.000029195
1.418328	2.474412E-005
1.419348	3.54261E-005
1.420126	2.652445E-005
1.421228	3.008511E-005
1.422443	2.652445E-005
1.423439	2.296379E-005
1.424387	3.453594E-005
1.425148	2.652445E-005
1.426258	2.652445E-005
1.427416	2.474412E-005
1.428404	2.474412E-005
1.429312	2.652445E-005
1.430478	2.652445E-005
1.431523	2.474412E-005
1.432414	3.097528E-005
1.433224	2.474412E-005
1.434188	3.008511E-005
